# Energy V1 V2 V3 V4 V5 V6 V7 V8 V9
-1.431523e+02 3.180000e+01 2.348000e-15 -5.981000e+00 0.000000e+00 1.312000e+01 3.738000e-15 0.000000e+00 0.000000e+00 6.236000e+00
-1.431517e+02 1.084000e+01 5.143000e+00 9.539000e+00 0.000000e+00 1.314000e+01 2.637000e+00 0.000000e+00 0.000000e+00 1.783000e+01
-1.431375e+02 1.821000e+00 1.955000e-15 -1.591000e+01 0.000000e+00 1.610000e+01 2.557000e-15 0.000000e+00 0.000000e+00 4.472000e+01
-1.431345e+02 3.002000e+01 1.298000e-15 1.065000e+01 0.000000e+00 6.238000e+00 1.583000e-15 0.000000e+00 0.000000e+00 1.400000e+01
-1.431091e+02 1.554000e+01 1.230000e-15 -4.032000e+00 0.000000e+00 6.235000e+00 1.646000e-15 0.000000e+00 0.000000e+00 6.729000e+00
-1.430882e+02 6.482000e+00 1.974000e-16 4.907000e+00 0.000000e+00 7.874000e+00 2.241000e-15 0.000000e+00 0.000000e+00 2.497000e+01
-1.430770e+02 1.183000e+01 -3.783000e+00 -7.740000e-01 0.000000e+00 6.741000e+00 -6.872000e+00 0.000000e+00 0.000000e+00 1.596000e+01
-1.430487e+02 7.865000e+00 4.816000e-16 4.816000e-16 0.000000e+00 3.507000e+01 6.717000e-15 0.000000e+00 0.000000e+00 4.638000e+00
-1.430466e+02 9.017000e+00 9.832000e-01 8.619000e+00 0.000000e+00 1.127000e+01 5.263000e+00 0.000000e+00 0.000000e+00 1.262000e+01
-1.430374e+02 1.339000e+01 8.200000e-16 8.200000e-16 0.000000e+00 1.939000e+01 3.478000e-15 0.000000e+00 0.000000e+00 9.904000e+00
-1.430287e+02 4.995000e+00 8.060000e-01 -5.707000e+00 0.000000e+00 1.071000e+01 -1.631000e+00 0.000000e+00 0.000000e+00 1.200000e+01
-1.430233e+02 7.389000e+00 1.824000e-16 7.674000e+00 0.000000e+00 6.244000e+00 1.561000e-15 0.000000e+00 0.000000e+00 2.843000e+01
-1.430062e+02 5.841000e+00 3.357000e+00 3.484000e+00 0.000000e+00 1.624000e+01 2.201000e+00 0.000000e+00 0.000000e+00 1.339000e+01
-1.429935e+02 8.772000e+00 -6.321000e+00 -6.181000e+00 0.000000e+00 6.784000e+00 6.507000e+00 0.000000e+00 0.000000e+00 1.601000e+01
-1.429808e+02 1.607000e+01 1.810000e-15 9.839000e-16 0.000000e+00 1.307000e+01 -8.466000e+00 0.000000e+00 0.000000e+00 1.248000e+01
-1.429614e+02 2.971000e+00 8.480000e-17 2.494000e+00 0.000000e+00 3.067000e+01 7.970000e-15 0.000000e+00 0.000000e+00 2.734000e+01
-1.429546e+02 6.210000e+00 -1.313000e+01 2.401000e+01 0.000000e+00 2.430000e+01 1.417000e+02 0.000000e+00 0.000000e+00 8.512000e+00
-1.429253e+02 5.527000e+00 2.504000e-15 -2.007000e+01 0.000000e+00 5.633000e+00 9.815000e-16 0.000000e+00 0.000000e+00 2.039000e+01
-1.428985e+02 5.240000e+01 3.209000e-15 3.209000e-15 0.000000e+00 6.240000e+00 1.375000e-15 0.000000e+00 0.000000e+00 8.060000e+00
-1.428944e+02 1.608000e+01 8.265000e-16 9.847000e-16 0.000000e+00 1.307000e+01 2.301000e+00 0.000000e+00 0.000000e+00 1.249000e+01
-1.428917e+02 1.350000e+01 -1.039000e+00 1.423000e+01 0.000000e+00 8.317000e+00 4.800000e+00 0.000000e+00 0.000000e+00 5.700000e+00
-1.428866e+02 6.450000e+00 6.334000e+00 2.327000e+01 0.000000e+00 3.215000e+00 -1.174000e+01 0.000000e+00 0.000000e+00 3.091000e+01
-1.428682e+02 1.439000e+01 1.436000e-15 8.811000e-16 0.000000e+00 1.194000e+01 -6.067000e+00 0.000000e+00 0.000000e+00 7.404000e+00
-1.428477e+02 1.202000e+01 2.306000e-15 -1.691000e+01 0.000000e+00 1.607000e+01 4.210000e-15 0.000000e+00 0.000000e+00 1.356000e+01
-1.428323e+02 1.170000e+01 1.221000e-15 -6.532000e+00 0.000000e+00 2.877000e+01 6.773000e-15 0.000000e+00 0.000000e+00 7.545000e+00
-1.427985e+02 1.005000e+01 1.682000e+00 4.185000e+01 0.000000e+00 1.086000e+01 -1.958000e+00 0.000000e+00 0.000000e+00 5.888000e+00
-1.427756e+02 6.815000e+00 3.765000e+00 2.443000e+00 0.000000e+00 1.278000e+01 3.946000e+00 0.000000e+00 0.000000e+00 1.458000e+01
-1.427678e+02 1.256000e+01 1.285000e-15 -6.733000e+00 0.000000e+00 6.241000e+00 1.322000e-15 0.000000e+00 0.000000e+00 1.677000e+01
-1.427587e+02 3.830000e+00 2.621000e-16 -4.266000e-01 0.000000e+00 6.854000e+00 2.020000e-15 0.000000e+00 0.000000e+00 2.411000e+01
-1.427539e+02 3.169000e+01 2.115000e-15 -2.741000e+00 0.000000e+00 6.240000e+00 1.670000e-15 0.000000e+00 0.000000e+00 1.328000e+01
-1.427537e+02 3.034000e+01 2.532000e-15 -9.553000e+00 0.000000e+00 6.239000e+00 1.595000e-15 0.000000e+00 0.000000e+00 1.390000e+01
-1.427470e+02 1.788000e+01 1.172000e-15 -1.210000e+00 0.000000e+00 1.192000e+01 3.384000e-15 0.000000e+00 0.000000e+00 6.258000e+00
-1.427469e+02 1.460000e+01 5.989000e+00 2.822000e+00 0.000000e+00 8.139000e+00 -1.807000e-01 0.000000e+00 0.000000e+00 1.081000e+01
-1.427408e+02 6.712000e+00 2.293000e-16 4.142000e+00 0.000000e+00 2.468000e+01 5.782000e-15 0.000000e+00 0.000000e+00 7.581000e+00
-1.427141e+02 7.486000e+00 6.990000e+00 1.567000e+01 0.000000e+00 6.604000e+00 1.226000e+01 0.000000e+00 0.000000e+00 1.975000e+01
-1.427111e+02 2.509000e+01 2.060000e-15 1.536000e-15 0.000000e+00 9.259000e+00 -2.757000e+00 0.000000e+00 0.000000e+00 1.111000e+01
-1.425862e+02 1.139000e+01 6.974000e-16 6.974000e-16 0.000000e+00 9.053000e+01 1.560000e-14 0.000000e+00 0.000000e+00 5.155000e+00
-1.425793e+02 4.277000e+00 1.133000e-16 4.017000e+00 0.000000e+00 2.882000e+01 4.851000e-15 0.000000e+00 0.000000e+00 1.056000e+01
-1.425774e+02 3.463000e+01 2.120000e-15 2.120000e-15 0.000000e+00 2.476000e+01 7.052000e-15 0.000000e+00 0.000000e+00 6.236000e+00
-1.425721e+02 1.579000e+01 3.657000e-01 -1.310000e+00 0.000000e+00 6.484000e+00 -2.214000e+00 0.000000e+00 0.000000e+00 1.246000e+01
-1.425653e+02 6.837000e+00 3.903000e+00 -6.204000e+00 0.000000e+00 1.213000e+01 2.829000e+00 0.000000e+00 0.000000e+00 1.541000e+01
-1.424682e+02 1.690000e+01 1.154000e-15 -1.841000e+00 0.000000e+00 6.239000e+00 1.781000e-15 0.000000e+00 0.000000e+00 2.489000e+01
-1.424674e+02 9.574000e+00 1.107000e-15 -6.501000e+00 0.000000e+00 6.616000e+00 1.149000e-15 0.000000e+00 0.000000e+00 2.046000e+01
-1.424614e+02 1.298000e+01 9.984000e-16 -2.986000e+00 0.000000e+00 7.899000e+00 2.259000e-15 0.000000e+00 0.000000e+00 2.484000e+01
-1.424590e+02 7.712000e+00 -1.050000e+00 8.173000e-01 0.000000e+00 7.848000e+00 -8.123000e-01 0.000000e+00 0.000000e+00 2.105000e+01
-1.424393e+02 3.903000e+00 8.397000e-17 4.870000e+00 0.000000e+00 3.187000e+01 5.368000e-15 0.000000e+00 0.000000e+00 2.109000e+01
-1.424225e+02 7.825000e+00 5.053000e-16 -4.150000e-01 0.000000e+00 1.442000e+01 2.274000e-15 0.000000e+00 0.000000e+00 1.127000e+01
-1.423885e+02 2.014000e+01 1.377000e+00 5.739000e+00 0.000000e+00 7.722000e+00 -2.002000e+00 0.000000e+00 0.000000e+00 6.250000e+00
-1.423588e+02 1.583000e+01 8.846000e-16 1.451000e+00 0.000000e+00 1.318000e+01 3.756000e-15 0.000000e+00 0.000000e+00 6.235000e+00
-1.423086e+02 6.607000e+00 1.416000e+00 -3.230000e+00 0.000000e+00 2.344000e+01 -5.113000e+00 0.000000e+00 0.000000e+00 8.165000e+00
-1.422850e+02 2.872000e+01 2.951000e-15 1.758000e-15 0.000000e+00 3.551000e+00 -1.922000e+00 0.000000e+00 0.000000e+00 1.243000e+01
-1.422836e+02 6.237000e+00 3.819000e-16 3.819000e-16 0.000000e+00 3.207000e+01 8.696000e-15 0.000000e+00 0.000000e+00 1.310000e+01
-1.422554e+02 3.900000e+00 2.076000e-15 -1.673000e+01 0.000000e+00 1.840000e+01 3.631000e-15 0.000000e+00 0.000000e+00 1.801000e+01
-1.422455e+02 6.006000e+00 1.175000e+00 -1.994000e+01 0.000000e+00 1.041000e+01 1.945000e+00 0.000000e+00 0.000000e+00 2.097000e+01
-1.422381e+02 5.287000e+00 3.876000e+00 -3.602000e+00 0.000000e+00 8.694000e+00 -2.384000e-01 0.000000e+00 0.000000e+00 1.386000e+01
-1.422359e+02 1.279000e+01 6.204000e+00 1.771000e+01 0.000000e+00 1.599000e+01 1.440000e-01 0.000000e+00 0.000000e+00 1.245000e+01
-1.422314e+02 6.091000e+00 4.683000e-16 -1.399000e+00 0.000000e+00 1.563000e+01 3.976000e-15 0.000000e+00 0.000000e+00 1.397000e+01
-1.422308e+02 5.847000e+00 5.151000e-16 -2.174000e+00 0.000000e+00 3.183000e+01 8.004000e-15 0.000000e+00 0.000000e+00 7.064000e+00
-1.422247e+02 1.235000e+01 9.547000e-16 -2.906000e+00 0.000000e+00 4.219000e+00 1.222000e-15 0.000000e+00 0.000000e+00 2.454000e+01
-1.422190e+02 3.164000e+01 1.937000e-15 1.937000e-15 0.000000e+00 1.307000e+01 3.721000e-15 0.000000e+00 0.000000e+00 6.239000e+00
-1.422115e+02 5.929000e+00 8.672000e-16 -5.840000e+00 0.000000e+00 1.969000e+01 3.181000e-15 0.000000e+00 0.000000e+00 1.100000e+01
-1.421802e+02 3.628000e+00 4.362000e-16 -2.638000e+00 0.000000e+00 7.867000e+00 1.255000e-15 0.000000e+00 0.000000e+00 4.455000e+01
-1.421689e+02 5.623000e+00 5.796000e+00 -2.206000e+00 0.000000e+00 7.182000e+00 8.007000e+00 0.000000e+00 0.000000e+00 1.590000e+01
-1.421382e+02 5.639000e+00 5.349000e+00 -1.125000e+00 0.000000e+00 2.889000e+01 -3.098000e+00 0.000000e+00 0.000000e+00 7.878000e+00
-1.420903e+02 1.169000e+01 4.193000e+00 8.977000e-01 0.000000e+00 6.876000e+00 -4.021000e-01 0.000000e+00 0.000000e+00 1.590000e+01
-1.420501e+02 6.138000e+00 -5.098000e+00 6.944000e-01 0.000000e+00 4.242000e+00 3.679000e-02 0.000000e+00 0.000000e+00 3.718000e+01
-1.420400e+02 4.234000e+00 1.011000e-16 4.602000e+00 0.000000e+00 2.724000e+01 4.192000e-15 0.000000e+00 0.000000e+00 2.309000e+01
-1.420383e+02 1.286000e+01 5.921000e-16 3.715000e+00 0.000000e+00 7.888000e+00 2.246000e-15 0.000000e+00 0.000000e+00 2.496000e+01
-1.419988e+02 6.733000e+00 -4.109000e+00 4.830000e-16 0.000000e+00 7.571000e+00 9.897000e-01 0.000000e+00 0.000000e+00 2.493000e+01
-1.419887e+02 1.199000e+01 3.184000e+00 -9.318000e-01 0.000000e+00 6.741000e+00 -3.281000e-02 0.000000e+00 0.000000e+00 1.587000e+01
-1.419797e+02 8.404000e+00 5.411000e-16 -4.232000e-01 0.000000e+00 7.877000e+00 1.450000e-15 0.000000e+00 0.000000e+00 1.930000e+01
-1.419689e+02 9.976000e+00 1.253000e-15 -7.804000e+00 0.000000e+00 4.265000e+00 1.006000e-15 0.000000e+00 0.000000e+00 3.012000e+01
-1.419272e+02 1.313000e+01 8.037000e-16 8.037000e-16 0.000000e+00 6.239000e+00 1.401000e-15 0.000000e+00 0.000000e+00 3.164000e+01
-1.419213e+02 7.856000e+00 2.946000e-16 4.008000e+00 0.000000e+00 2.701000e+01 7.670000e-15 0.000000e+00 0.000000e+00 6.257000e+00
-1.419005e+02 6.238000e+00 3.852000e-16 -5.255000e-02 0.000000e+00 1.611000e+01 4.373000e-15 0.000000e+00 0.000000e+00 1.309000e+01
-1.418809e+02 4.463000e+00 -6.539000e+00 -4.896000e+00 0.000000e+00 1.556000e+01 3.525000e+00 0.000000e+00 0.000000e+00 1.374000e+01
-1.418792e+02 7.832000e+00 7.721000e-16 -3.872000e+00 0.000000e+00 1.296000e+01 3.581000e-15 0.000000e+00 0.000000e+00 2.572000e+01
-1.418653e+02 1.171000e+01 2.108000e-16 1.820000e+01 0.000000e+00 7.872000e+00 2.008000e-15 0.000000e+00 0.000000e+00 2.786000e+01
-1.418626e+02 4.194000e+00 1.547000e-17 3.469000e+01 0.000000e+00 3.190000e+01 5.765000e-15 0.000000e+00 0.000000e+00 1.966000e+01
-1.418378e+02 1.715000e+01 9.258000e-16 2.166000e+00 0.000000e+00 6.240000e+00 1.799000e-15 0.000000e+00 0.000000e+00 2.465000e+01
-1.418105e+02 2.196000e+01 1.244000e-15 1.707000e+00 0.000000e+00 6.242000e+00 1.153000e-15 0.000000e+00 0.000000e+00 1.924000e+01
-1.418011e+02 1.226000e+01 8.743000e-16 -1.878000e+00 0.000000e+00 9.680000e+00 1.574000e-15 0.000000e+00 0.000000e+00 2.185000e+01
-1.417827e+02 6.803000e+00 1.784000e-01 -1.818000e+00 0.000000e+00 9.681000e+00 -2.104000e+00 0.000000e+00 0.000000e+00 1.455000e+01
-1.417804e+02 6.200000e+00 7.832000e-01 -1.273000e-02 0.000000e+00 4.132000e+00 -6.142000e-01 0.000000e+00 0.000000e+00 2.509000e+01
-1.417612e+02 6.535000e+00 1.308000e+00 6.755000e+00 0.000000e+00 7.875000e+00 7.271000e-03 0.000000e+00 0.000000e+00 2.498000e+01
-1.417357e+02 6.774000e+00 2.511000e-16 3.543000e+00 0.000000e+00 2.485000e+01 5.844000e-15 0.000000e+00 0.000000e+00 7.553000e+00
-1.417343e+02 1.113000e+01 2.723000e-16 1.170000e+01 0.000000e+00 6.243000e+00 1.160000e-15 0.000000e+00 0.000000e+00 1.912000e+01
-1.417315e+02 1.331000e+01 7.370000e-16 8.152000e-16 0.000000e+00 1.584000e+01 1.598000e+00 0.000000e+00 0.000000e+00 1.247000e+01
-1.417227e+02 1.540000e+01 1.039000e-15 -1.489000e+00 0.000000e+00 7.872000e+00 1.323000e-15 0.000000e+00 0.000000e+00 2.114000e+01
-1.417184e+02 5.850000e+00 3.331000e-16 4.261000e-01 0.000000e+00 1.341000e+01 2.924000e-15 0.000000e+00 0.000000e+00 1.629000e+01
-1.417128e+02 6.054000e+00 1.392000e+00 4.497000e+00 0.000000e+00 1.096000e+01 6.699000e-01 0.000000e+00 0.000000e+00 1.920000e+01
-1.417026e+02 2.469000e+00 4.600000e+00 -1.018000e+01 0.000000e+00 1.597000e+01 1.713000e+01 0.000000e+00 0.000000e+00 1.616000e+01
-1.417024e+02 1.167000e+01 3.082000e-16 1.102000e+01 0.000000e+00 6.240000e+00 1.214000e-15 0.000000e+00 0.000000e+00 1.827000e+01
-1.416951e+02 5.232000e+00 -1.525000e+00 -2.202000e+00 0.000000e+00 1.298000e+01 6.804000e+00 0.000000e+00 0.000000e+00 1.881000e+01
-1.416904e+02 6.909000e+00 -4.303000e+00 -1.599000e+00 0.000000e+00 1.208000e+01 2.999000e+00 0.000000e+00 0.000000e+00 1.536000e+01
-1.416807e+02 2.482000e+01 1.676000e-15 1.520000e-15 0.000000e+00 1.314000e+01 -1.287000e+00 0.000000e+00 0.000000e+00 7.883000e+00
-1.416514e+02 4.277000e+00 2.025000e-16 1.112000e+00 0.000000e+00 7.875000e+00 1.479000e-15 0.000000e+00 0.000000e+00 1.892000e+01
-1.416314e+02 6.684000e+00 4.093000e-16 4.093000e-16 0.000000e+00 1.247000e+01 2.809000e-15 0.000000e+00 0.000000e+00 3.153000e+01
-1.416287e+02 1.403000e+01 -6.153000e+00 -6.440000e+00 0.000000e+00 1.187000e+01 -2.360000e+00 0.000000e+00 0.000000e+00 3.811000e+00
-1.416087e+02 1.020000e+01 -7.102000e+00 -1.664000e+01 0.000000e+00 7.875000e+00 2.769000e+00 0.000000e+00 0.000000e+00 1.598000e+01
-1.415960e+02 9.336000e+00 6.427000e+00 2.203000e+00 0.000000e+00 1.023000e+01 7.086000e+00 0.000000e+00 0.000000e+00 1.344000e+01
-1.415919e+02 7.957000e+00 2.349000e+00 -6.320000e+00 0.000000e+00 1.096000e+01 3.046000e-01 0.000000e+00 0.000000e+00 7.382000e+00
-1.415808e+02 2.394000e+01 1.466000e-15 1.466000e-15 0.000000e+00 8.879000e+00 2.524000e-15 0.000000e+00 0.000000e+00 6.248000e+00
-1.415755e+02 1.337000e+01 6.832000e-16 8.189000e-16 0.000000e+00 1.323000e+01 2.410000e+00 0.000000e+00 0.000000e+00 1.445000e+01
-1.415698e+02 1.736000e+01 1.605000e-15 -7.352000e+00 0.000000e+00 5.440000e+00 1.398000e-15 0.000000e+00 0.000000e+00 2.765000e+01
-1.415579e+02 6.560000e+00 5.284000e-16 -1.822000e+00 0.000000e+00 7.887000e+00 2.259000e-15 0.000000e+00 0.000000e+00 2.481000e+01
-1.415456e+02 1.194000e+01 1.076000e-15 -4.729000e+00 0.000000e+00 2.871000e+01 6.880000e-15 0.000000e+00 0.000000e+00 3.706000e+00
-1.415084e+02 2.410000e+01 1.980000e-15 -7.187000e+00 0.000000e+00 7.881000e+00 2.066000e-15 0.000000e+00 0.000000e+00 1.355000e+01
-1.414971e+02 5.197000e+00 1.701000e-16 3.472000e+00 0.000000e+00 1.559000e+01 3.369000e-15 0.000000e+00 0.000000e+00 1.644000e+01
-1.414737e+02 8.731000e+00 1.245000e-01 1.587000e+01 0.000000e+00 6.867000e+00 1.076000e+01 0.000000e+00 0.000000e+00 1.603000e+01
-1.414448e+02 6.612000e+00 2.456000e-01 1.871000e+00 0.000000e+00 2.439000e+01 6.913000e-02 0.000000e+00 0.000000e+00 7.888000e+00
-1.414406e+02 2.446000e+00 1.762000e+00 1.162000e+01 0.000000e+00 1.522000e+01 4.848000e+00 0.000000e+00 0.000000e+00 3.412000e+01
-1.414321e+02 6.406000e+00 -2.855000e+00 1.319000e+00 0.000000e+00 1.157000e+01 -2.460000e+00 0.000000e+00 0.000000e+00 1.296000e+01
-1.414253e+02 7.365000e+00 -4.317000e+00 -2.375000e+00 0.000000e+00 6.792000e+00 1.150000e+00 0.000000e+00 0.000000e+00 1.281000e+01
-1.414193e+02 6.000000e+00 -6.492000e+00 1.232000e-01 0.000000e+00 1.178000e+01 -1.142000e-01 0.000000e+00 0.000000e+00 1.370000e+01
-1.414076e+02 1.310000e+01 8.883000e-16 8.024000e-16 0.000000e+00 3.169000e+01 -3.229000e+00 0.000000e+00 0.000000e+00 6.240000e+00
-1.413744e+02 1.601000e+01 1.724000e-15 9.805000e-16 0.000000e+00 1.070000e+01 -6.368000e+00 0.000000e+00 0.000000e+00 1.493000e+01
-1.413721e+02 1.195000e+01 -1.767000e+00 -1.095000e+01 0.000000e+00 6.812000e+00 -3.960000e+00 0.000000e+00 0.000000e+00 1.584000e+01
-1.413603e+02 2.970000e+00 9.045000e+00 1.660000e+01 0.000000e+00 9.025000e+00 2.380000e-01 0.000000e+00 0.000000e+00 2.368000e+01
-1.413587e+02 3.765000e+00 1.562000e-16 1.503000e+00 0.000000e+00 2.568000e+01 6.860000e-15 0.000000e+00 0.000000e+00 1.330000e+01
-1.413426e+02 8.620000e+00 1.597000e-15 -1.161000e+01 0.000000e+00 1.337000e+01 2.145000e-15 0.000000e+00 0.000000e+00 2.214000e+01
-1.413267e+02 6.472000e+00 7.862000e-16 -4.788000e+00 0.000000e+00 7.885000e+00 2.244000e-15 0.000000e+00 0.000000e+00 2.497000e+01
-1.413142e+02 3.718000e+00 1.715000e-16 1.066000e+00 0.000000e+00 1.525000e+01 2.384000e-15 0.000000e+00 0.000000e+00 2.272000e+01
-1.413103e+02 6.243000e+00 3.823000e-16 3.823000e-16 0.000000e+00 1.311000e+01 2.952000e-15 0.000000e+00 0.000000e+00 3.155000e+01
-1.413061e+02 1.491000e+01 9.132000e-16 9.132000e-16 0.000000e+00 5.655000e+01 1.611000e-14 0.000000e+00 0.000000e+00 6.236000e+00
-1.412954e+02 5.859000e+00 4.182000e-16 -9.011000e-01 0.000000e+00 2.473000e+01 5.002000e-15 0.000000e+00 0.000000e+00 4.391000e+00
-1.412758e+02 6.231000e+00 3.525000e-16 4.933000e-01 0.000000e+00 2.749000e+01 6.283000e-15 0.000000e+00 0.000000e+00 1.555000e+01
-1.412510e+02 3.830000e+00 2.947000e-16 -8.829000e-01 0.000000e+00 1.097000e+01 2.604000e-15 0.000000e+00 0.000000e+00 2.992000e+01
-1.412262e+02 7.280000e+00 3.016000e-16 2.916000e+00 0.000000e+00 4.303000e+00 7.467000e-16 0.000000e+00 0.000000e+00 4.094000e+01
-1.412183e+02 6.535000e+00 2.910000e+00 3.358000e+00 0.000000e+00 1.404000e+01 5.579000e+00 0.000000e+00 0.000000e+00 1.389000e+01
-1.412154e+02 2.143000e+01 2.150000e-15 -1.101000e+01 0.000000e+00 6.544000e+00 1.252000e-15 0.000000e+00 0.000000e+00 1.857000e+01
-1.411922e+02 2.108000e+01 1.945000e-15 -8.887000e+00 0.000000e+00 1.583000e+01 3.702000e-15 0.000000e+00 0.000000e+00 7.598000e+00
-1.411327e+02 1.235000e+01 -2.310000e-01 5.082000e+00 0.000000e+00 7.801000e+00 -1.109000e+00 0.000000e+00 0.000000e+00 1.346000e+01
-1.411285e+02 1.439000e+01 -7.206000e-05 6.882000e+00 0.000000e+00 6.571000e+00 6.881000e-05 0.000000e+00 0.000000e+00 1.340000e+01
-1.411238e+02 3.066000e+00 3.823000e-16 -2.369000e+00 0.000000e+00 1.518000e+01 3.911000e-15 0.000000e+00 0.000000e+00 5.517000e+01
-1.411232e+02 3.159000e+01 1.934000e-15 1.934000e-15 0.000000e+00 1.371000e+01 3.898000e-15 0.000000e+00 0.000000e+00 1.249000e+01
-1.410998e+02 8.166000e+00 2.825000e-16 4.921000e+00 0.000000e+00 1.340000e+01 2.030000e-15 0.000000e+00 0.000000e+00 2.346000e+01
-1.410954e+02 5.957000e+00 4.967000e-16 -1.868000e+00 0.000000e+00 7.171000e+00 1.631000e-15 0.000000e+00 0.000000e+00 3.123000e+01
-1.410372e+02 4.521000e+00 1.657000e-16 2.423000e+00 0.000000e+00 3.050000e+01 5.866000e-15 0.000000e+00 0.000000e+00 9.238000e+00
-1.410334e+02 1.243000e+01 1.543000e-15 7.612000e-16 0.000000e+00 2.546000e+01 -1.953000e+01 0.000000e+00 0.000000e+00 8.146000e+00
-1.410256e+02 1.330000e+01 2.719000e-15 -2.021000e+01 0.000000e+00 6.237000e+00 1.381000e-15 0.000000e+00 0.000000e+00 1.605000e+01
-1.410236e+02 6.229000e+00 1.534000e+00 -2.457000e+00 0.000000e+00 9.078000e+00 5.240000e+00 0.000000e+00 0.000000e+00 1.697000e+01
-1.410030e+02 5.960000e+00 -2.184000e+00 -2.671000e+00 0.000000e+00 1.234000e+01 1.765000e+00 0.000000e+00 0.000000e+00 1.730000e+01
-1.409905e+02 3.125000e+01 1.912000e-15 1.913000e-15 0.000000e+00 2.737000e+01 1.825000e-02 0.000000e+00 0.000000e+00 6.245000e+00
-1.409727e+02 1.551000e+01 1.199000e-15 9.495000e-16 0.000000e+00 6.079000e+00 -1.433000e+00 0.000000e+00 0.000000e+00 1.415000e+01
-1.409712e+02 9.468000e+00 5.400000e-16 6.721000e-01 0.000000e+00 9.370000e+00 2.252000e-15 0.000000e+00 0.000000e+00 1.478000e+01
-1.409603e+02 5.508000e+00 -4.040000e+00 4.621000e+00 0.000000e+00 1.106000e+01 -5.238000e-01 0.000000e+00 0.000000e+00 1.589000e+01
-1.409564e+02 3.896000e+01 1.664000e-15 2.386000e-15 0.000000e+00 1.169000e+01 4.306000e+00 0.000000e+00 0.000000e+00 5.710000e+00
-1.409463e+02 4.344000e+00 1.346000e+00 -6.477000e+00 0.000000e+00 1.344000e+01 -3.525000e+00 0.000000e+00 0.000000e+00 2.182000e+01
-1.409456e+02 2.713000e+01 1.661000e-15 1.661000e-15 0.000000e+00 6.240000e+00 1.403000e-15 0.000000e+00 0.000000e+00 1.580000e+01
-1.409234e+02 4.352000e+00 -6.023000e-02 -5.110000e-01 0.000000e+00 7.690000e+00 -1.623000e+00 0.000000e+00 0.000000e+00 3.829000e+01
-1.408935e+02 4.559000e+00 6.550000e-17 9.179000e+00 0.000000e+00 7.079000e+00 1.180000e-15 0.000000e+00 0.000000e+00 4.264000e+01
-1.408917e+02 9.644000e+00 -6.174000e+00 -1.102000e+00 0.000000e+00 6.161000e+00 -1.037000e+00 0.000000e+00 0.000000e+00 1.652000e+01
-1.408902e+02 6.417000e+00 5.194000e+00 1.485000e+01 0.000000e+00 1.600000e+01 8.460000e-03 0.000000e+00 0.000000e+00 1.244000e+01
-1.408772e+02 1.514000e+01 9.274000e-16 9.274000e-16 0.000000e+00 8.788000e+01 2.021000e-14 0.000000e+00 0.000000e+00 3.863000e+00
-1.408710e+02 8.431000e+00 -2.580000e+00 9.664000e-01 0.000000e+00 1.222000e+01 2.302000e+00 0.000000e+00 0.000000e+00 1.236000e+01
-1.408702e+02 1.255000e+01 1.176000e-15 -5.501000e+00 0.000000e+00 7.859000e+00 2.129000e-15 0.000000e+00 0.000000e+00 2.622000e+01
-1.408692e+02 6.097000e+00 4.677000e-16 -1.386000e+00 0.000000e+00 1.560000e+01 3.955000e-15 0.000000e+00 0.000000e+00 1.402000e+01
-1.408527e+02 6.079000e+00 2.951000e-16 1.424000e+00 0.000000e+00 3.187000e+01 8.420000e-15 0.000000e+00 0.000000e+00 1.345000e+01
-1.408356e+02 2.494000e+01 1.527000e-15 1.527000e-15 0.000000e+00 1.319000e+01 2.976000e-15 0.000000e+00 0.000000e+00 7.869000e+00
-1.408333e+02 6.149000e+00 -8.169000e-01 -7.221000e-01 0.000000e+00 5.618000e+00 -8.373000e+00 0.000000e+00 0.000000e+00 2.854000e+01
-1.408331e+02 8.364000e+00 1.152000e+00 -1.497000e-01 0.000000e+00 7.856000e+00 7.209000e-01 0.000000e+00 0.000000e+00 9.712000e+00
-1.408210e+02 9.112000e+00 2.241000e+00 -4.406000e-01 0.000000e+00 8.766000e+00 -4.482000e+00 0.000000e+00 0.000000e+00 1.197000e+01
-1.408184e+02 1.350000e+01 1.631000e+00 1.299000e+01 0.000000e+00 1.083000e+01 2.263000e+00 0.000000e+00 0.000000e+00 8.733000e+00
-1.408120e+02 1.193000e+01 4.152000e-16 7.100000e+00 0.000000e+00 6.244000e+00 1.239000e-15 0.000000e+00 0.000000e+00 1.790000e+01
-1.408101e+02 5.845000e+00 -3.013000e-01 9.020000e+00 0.000000e+00 1.579000e+01 2.484000e+00 0.000000e+00 0.000000e+00 1.384000e+01
-1.408066e+02 6.449000e+00 2.019000e+00 4.586000e+00 0.000000e+00 2.512000e+01 7.779000e+00 0.000000e+00 0.000000e+00 7.890000e+00
-1.408064e+02 7.875000e+00 4.822000e-16 4.822000e-16 0.000000e+00 2.494000e+01 6.743000e-15 0.000000e+00 0.000000e+00 1.314000e+01
-1.407985e+02 1.094000e+01 5.029000e-16 3.173000e+00 0.000000e+00 6.907000e+00 1.440000e-15 0.000000e+00 0.000000e+00 3.408000e+01
-1.407974e+02 1.169000e+01 1.744000e+00 -1.083000e+01 0.000000e+00 1.476000e+01 -6.078000e+00 0.000000e+00 0.000000e+00 1.476000e+01
